number,value,params_w_neo4j,params_w_semantique,state
115,0.9674281470672251,0.41684112941651513,0.8146490651989591,COMPLETE
116,0.9673040625149589,0.41260575359042545,0.7423551032848102,COMPLETE
117,0.9671700890779117,0.29230317353504215,0.7998989982876749,COMPLETE
118,0.9673040625149589,0.388736366014996,0.6890887496181205,COMPLETE
119,0.9671946632883501,0.3609489642115663,0.8192351335777244,COMPLETE
120,0.9671946632883501,0.4297600386758547,0.9845111348738336,COMPLETE
121,0.967187077699881,0.46608474663539534,0.9529004758353807,COMPLETE
122,0.9673040625149589,0.49861054926392573,0.8573469925822226,COMPLETE
123,0.9673040625149589,0.44350348665204287,0.7692362392009803,COMPLETE
124,0.9671946632883501,0.39960225434413593,0.8912121761636247,COMPLETE
125,0.9674281470672251,0.4157493849932042,0.8066333945144392,COMPLETE
126,0.9672102335439694,0.4176683920010421,0.8385936744903443,COMPLETE
127,0.9671798495288934,0.32469494103074853,0.8068498141107464,COMPLETE
128,0.9673040625149589,0.4474292043756682,0.780122105567865,COMPLETE
129,0.9672102335439694,0.37817788870599806,0.7433291998540976,COMPLETE
130,0.9673040625149589,0.4134243907534839,0.7106644891034403,COMPLETE
131,0.9673040625149589,0.4784542251768612,0.8253416616442271,COMPLETE
132,0.9673204327145172,0.5103289376659899,0.8524803356736445,COMPLETE
133,0.967187077699881,0.4276937106805207,0.874428535792809,COMPLETE
134,0.9671700890779117,0.33821501031195633,0.9037557707492732,COMPLETE
135,0.9673040625149589,0.4692028704343593,0.7980913282566384,COMPLETE
136,0.9673040625149589,0.5297228765608961,0.9444195307966445,COMPLETE
137,0.9673040625149589,0.3939090434946702,0.6710516587466736,COMPLETE
138,0.967187077699881,0.36027571086952204,0.7572496143563996,COMPLETE
139,0.9673040625149589,0.44521602387191567,0.838774957610204,COMPLETE
140,0.967260351163837,0.49280133355886585,0.7831653467673586,COMPLETE
141,0.9673040625149589,0.5448003480343175,0.9719321607170504,COMPLETE
142,0.967260351163837,0.6056777282797073,0.903012430061138,COMPLETE
143,0.967260351163837,0.5692488821682775,0.8813532756681396,COMPLETE
144,0.9673040625149589,0.45521735566152355,0.8166068287392807,COMPLETE
145,0.9670414229075699,0.832155598943361,0.913218654303586,COMPLETE
146,0.9670738314287497,0.5277654560449073,0.6323234520466682,COMPLETE
147,0.967187077699881,0.4068276164002956,0.8642850340735683,COMPLETE
148,0.9671946632883501,0.42642554920581716,0.9504122946301432,COMPLETE
149,0.9671798495288934,0.3804385427344412,0.9238026582891279,COMPLETE
150,0.967260351163837,0.48217009168342656,0.7285236926579561,COMPLETE
151,0.967260351163837,0.5866175327132119,0.9038518626863475,COMPLETE
152,0.967260351163837,0.5677655521024512,0.859967665597765,COMPLETE
153,0.9673204327145172,0.49898339393948576,0.8404537968280408,COMPLETE
154,0.9673204327145172,0.5472031885550739,0.8891739513666587,COMPLETE
155,0.967260351163837,0.5189365560340653,0.8167988442360905,COMPLETE
156,0.9670414229075699,0.45971681727643204,0.0290375343006537,COMPLETE
157,0.9671946632883501,0.4319375097762409,0.9649909099923689,COMPLETE
