duplicate_candidate_key,duplicate_candidate_count,duplicate_candidate_rank,source_row_number,offre_id,titre_poste,employeur,ville_region_raw,secteur_activite_raw,etl_completeness_score
84b3a44add9ca0466da3,207,79,952,OFFRE_000952_83387bf4bfaa,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,79,953,OFFRE_000953_9138ddb230dc,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,78,954,OFFRE_000954_7bdcf32d7351,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,78,955,OFFRE_000955_68429138abb0,Cadre administratif,Non précisé,,Administration / RH,0.875
f1e755172099e42005e8,206,78,956,OFFRE_000956_cbe5e8965e69,"Cadre Sécurité, Hygiène et Environnement",Non précisé,Ngousso,Services / Sécurité,1.0
9286af8e61cb94f04193,206,78,957,OFFRE_000957_c98c34d6b347,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,158,958,OFFRE_000958_23214673a441,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,159,959,OFFRE_000959_83f7529c190c,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,80,960,OFFRE_000960_64daa8de7516,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,80,961,OFFRE_000961_01e80733a927,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,78,962,OFFRE_000962_1fdca7dabafd,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,80,963,OFFRE_000963_b2f426805fa3,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
84b3a44add9ca0466da3,207,80,964,OFFRE_000964_8f5709fce720,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,80,965,OFFRE_000965_427436d0c5cd,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,79,966,OFFRE_000966_8aa9950c06f5,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,79,967,OFFRE_000967_9b2f12bb0e7d,Cadre administratif,Non précisé,,Administration / RH,0.875
f1e755172099e42005e8,206,79,968,OFFRE_000968_d89c3d7ebdcd,"Cadre Sécurité, Hygiène et Environnement",Non précisé,Ngousso,Services / Sécurité,1.0
9286af8e61cb94f04193,206,79,969,OFFRE_000969_3ac87b2e6ceb,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,160,970,OFFRE_000970_5f9e03d4a9d6,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,161,971,OFFRE_000971_49b3d902596c,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,81,972,OFFRE_000972_7c4d58c715cb,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,81,973,OFFRE_000973_f65ff38e6ec8,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,79,974,OFFRE_000974_baa24b1e44fa,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,81,975,OFFRE_000975_e6d27a1664ee,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
84b3a44add9ca0466da3,207,81,976,OFFRE_000976_2423d1f3233e,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,81,977,OFFRE_000977_8a6bd321015a,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,80,978,OFFRE_000978_bfb6742ef0f0,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,80,979,OFFRE_000979_8f1c2b4b1021,Cadre administratif,Non précisé,,Administration / RH,0.875
f1e755172099e42005e8,206,80,980,OFFRE_000980_6e97e2b3d4ba,"Cadre Sécurité, Hygiène et Environnement",Non précisé,Ngousso,Services / Sécurité,1.0
9286af8e61cb94f04193,206,80,981,OFFRE_000981_f4f88458ad24,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,162,982,OFFRE_000982_6e7f08dbe48e,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,163,983,OFFRE_000983_1caf3bc31538,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,82,984,OFFRE_000984_33eb2f21d4c1,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,82,985,OFFRE_000985_65983676a047,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,80,986,OFFRE_000986_077a7b9d4c08,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,82,987,OFFRE_000987_e35899a0b3fd,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
84b3a44add9ca0466da3,207,82,988,OFFRE_000988_46e2dfe59184,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,82,989,OFFRE_000989_937885c9331b,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,81,990,OFFRE_000990_e76b9030d3f6,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,81,991,OFFRE_000991_7f8efdaa18ad,Cadre administratif,Non précisé,,Administration / RH,0.875
f1e755172099e42005e8,206,81,992,OFFRE_000992_72728b9c05f2,"Cadre Sécurité, Hygiène et Environnement",Non précisé,Ngousso,Services / Sécurité,1.0
9286af8e61cb94f04193,206,81,993,OFFRE_000993_f0a1b59aaa44,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,164,994,OFFRE_000994_9a261016d2cb,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,165,995,OFFRE_000995_85af1dfe54ec,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,83,996,OFFRE_000996_5277ee565f5c,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,83,997,OFFRE_000997_1264dd47954b,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,81,998,OFFRE_000998_52190bb08d13,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,83,999,OFFRE_000999_ab8db82d7303,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
84b3a44add9ca0466da3,207,83,1000,OFFRE_001000_9e164cf05eb0,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,83,1001,OFFRE_001001_84813927f4e2,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,82,1002,OFFRE_001002_545437c1b615,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,82,1003,OFFRE_001003_86baaaba216f,Cadre administratif,Non précisé,,Administration / RH,0.875
f1e755172099e42005e8,206,82,1004,OFFRE_001004_851c00ff60b1,"Cadre Sécurité, Hygiène et Environnement",Non précisé,Ngousso,Services / Sécurité,1.0
9286af8e61cb94f04193,206,82,1005,OFFRE_001005_a7f675b8921f,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,166,1006,OFFRE_001006_7c679b82c48c,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,167,1007,OFFRE_001007_3e414348b225,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,84,1008,OFFRE_001008_231831811a8a,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,84,1009,OFFRE_001009_e4438eafe1f5,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,82,1010,OFFRE_001010_68883a0cbecb,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,84,1011,OFFRE_001011_e615fece2203,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
84b3a44add9ca0466da3,207,84,1012,OFFRE_001012_ab74459f580c,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,84,1013,OFFRE_001013_2f9b4f37199c,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,83,1014,OFFRE_001014_efd73a695cc5,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,83,1015,OFFRE_001015_6cb4a20bca1a,Cadre administratif,Non précisé,,Administration / RH,0.875
f1e755172099e42005e8,206,83,1016,OFFRE_001016_2c5b61626f2c,"Cadre Sécurité, Hygiène et Environnement",Non précisé,Ngousso,Services / Sécurité,1.0
9286af8e61cb94f04193,206,83,1017,OFFRE_001017_675b11cd276e,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,168,1018,OFFRE_001018_a632b9d99325,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,169,1019,OFFRE_001019_451c475f2bb2,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,85,1020,OFFRE_001020_86b7fabe84ae,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,85,1021,OFFRE_001021_05cc0dce4b82,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,83,1022,OFFRE_001022_6682e7cdb8b3,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,85,1023,OFFRE_001023_ab793285ce4c,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
84b3a44add9ca0466da3,207,85,1024,OFFRE_001024_fb534daceff1,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,85,1025,OFFRE_001025_6ecd90294b83,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,84,1026,OFFRE_001026_57a1317dff24,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,84,1027,OFFRE_001027_8660f4b3f255,Cadre administratif,Non précisé,,Administration / RH,0.875
f1e755172099e42005e8,206,84,1028,OFFRE_001028_9b8b4f8016b5,"Cadre Sécurité, Hygiène et Environnement",Non précisé,Ngousso,Services / Sécurité,1.0
9286af8e61cb94f04193,206,84,1029,OFFRE_001029_8a0746edc971,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,170,1030,OFFRE_001030_be42626e089c,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,171,1031,OFFRE_001031_4a15ce30eb0f,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,86,1032,OFFRE_001032_23d784a2307a,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,86,1033,OFFRE_001033_3468b5647900,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,84,1034,OFFRE_001034_20367cabe275,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,86,1035,OFFRE_001035_2625c2986c38,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
84b3a44add9ca0466da3,207,86,1036,OFFRE_001036_7577de4b76fc,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,86,1037,OFFRE_001037_a901f695a796,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,85,1038,OFFRE_001038_2dbc03638896,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,85,1039,OFFRE_001039_53161df10560,Cadre administratif,Non précisé,,Administration / RH,0.875
f1e755172099e42005e8,206,85,1040,OFFRE_001040_50583e4f6245,"Cadre Sécurité, Hygiène et Environnement",Non précisé,Ngousso,Services / Sécurité,1.0
9286af8e61cb94f04193,206,85,1041,OFFRE_001041_08be4dd12dba,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,172,1042,OFFRE_001042_7b7fc4c0fdf0,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,173,1043,OFFRE_001043_833a161071d0,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,87,1044,OFFRE_001044_6794f3c144d1,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,87,1045,OFFRE_001045_d3956c1bfbdf,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,85,1046,OFFRE_001046_d470071d3d01,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,87,1047,OFFRE_001047_a3159f475078,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
84b3a44add9ca0466da3,207,87,1048,OFFRE_001048_fc2c3a96dfaf,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,87,1049,OFFRE_001049_79116e4a6582,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,86,1050,OFFRE_001050_688a3366c7be,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,86,1051,OFFRE_001051_6479a30831fe,Cadre administratif,Non précisé,,Administration / RH,0.875
f1e755172099e42005e8,206,86,1052,OFFRE_001052_b933d73a742f,"Cadre Sécurité, Hygiène et Environnement",Non précisé,Ngousso,Services / Sécurité,1.0
9286af8e61cb94f04193,206,86,1053,OFFRE_001053_7ba166fad313,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,174,1054,OFFRE_001054_426ae0b5f1b3,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,175,1055,OFFRE_001055_9f26a25ac6a2,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,88,1056,OFFRE_001056_881baef15629,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,88,1057,OFFRE_001057_d5325374f05a,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,86,1058,OFFRE_001058_f826d66f9186,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,88,1059,OFFRE_001059_b0ec0d20deaa,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
84b3a44add9ca0466da3,207,88,1060,OFFRE_001060_cfc84ec4e8ba,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,88,1061,OFFRE_001061_b06fea12cf0d,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,87,1062,OFFRE_001062_e0eb4ffbb95d,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,87,1063,OFFRE_001063_9da708056513,Cadre administratif,Non précisé,,Administration / RH,0.875
f1e755172099e42005e8,206,87,1064,OFFRE_001064_470989f1de4a,"Cadre Sécurité, Hygiène et Environnement",Non précisé,Ngousso,Services / Sécurité,1.0
9286af8e61cb94f04193,206,87,1065,OFFRE_001065_ebe868b08615,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,176,1066,OFFRE_001066_39a42dad3be0,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,177,1067,OFFRE_001067_b9fd26db5a0c,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,89,1068,OFFRE_001068_26d36f10021e,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,89,1069,OFFRE_001069_bc5d175ed2bd,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,87,1070,OFFRE_001070_6f1c73fd6a01,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,89,1071,OFFRE_001071_bda0a65516e1,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
84b3a44add9ca0466da3,207,89,1072,OFFRE_001072_b95a81a1bc61,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,89,1073,OFFRE_001073_8d30c3959a39,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,88,1074,OFFRE_001074_821df915062f,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,88,1075,OFFRE_001075_3173917778ee,Cadre administratif,Non précisé,,Administration / RH,0.875
f1e755172099e42005e8,206,88,1076,OFFRE_001076_c73605343436,"Cadre Sécurité, Hygiène et Environnement",Non précisé,Ngousso,Services / Sécurité,1.0
9286af8e61cb94f04193,206,88,1077,OFFRE_001077_9f9028161633,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,178,1078,OFFRE_001078_f40b01d97e3d,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,179,1079,OFFRE_001079_31302ef08ed9,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,90,1080,OFFRE_001080_16faa4b5d47a,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,90,1081,OFFRE_001081_36e609aaf12b,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,88,1082,OFFRE_001082_80be6c801dc1,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,90,1083,OFFRE_001083_29cc67034952,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
84b3a44add9ca0466da3,207,90,1084,OFFRE_001084_9f5bab2f9707,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,90,1085,OFFRE_001085_510a39078b52,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,89,1086,OFFRE_001086_df62a2b2ac7b,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,89,1087,OFFRE_001087_0c0a18a8bab2,Cadre administratif,Non précisé,,Administration / RH,0.875
f1e755172099e42005e8,206,89,1088,OFFRE_001088_c5728215448f,"Cadre Sécurité, Hygiène et Environnement",Non précisé,Ngousso,Services / Sécurité,1.0
9286af8e61cb94f04193,206,89,1089,OFFRE_001089_176a02c701fb,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,180,1090,OFFRE_001090_711d4db9fe59,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,181,1091,OFFRE_001091_0687f07f8b5e,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,91,1092,OFFRE_001092_d74ac1f0b7cc,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,91,1093,OFFRE_001093_a485961487b1,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,89,1094,OFFRE_001094_f794afebabe2,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,91,1095,OFFRE_001095_42d46f7fce37,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
84b3a44add9ca0466da3,207,91,1096,OFFRE_001096_c95ca0e69b02,Cuisinier Domestique,Non précisé,Limbe / Buea,Services / Sécurité,1.0
f005fd4db9d8ea5358d6,207,91,1097,OFFRE_001097_75321d10a998,Employé de Ménage,Non précisé,Limbe / Buea,Services / Sécurité,0.75
b8422418f75683615598,206,90,1098,OFFRE_001098_604907cbde2d,Cadre comptable,Non précisé,Limbe / Buea,Finance / Comptabilité,1.0
05b9077590cb0833ed8a,206,90,1099,OFFRE_001099_355512218cb8,Cadre administratif,Non précisé,,Administration / RH,0.875
f1e755172099e42005e8,206,90,1100,OFFRE_001100_aada1e3e5f6f,"Cadre Sécurité, Hygiène et Environnement",Non précisé,Ngousso,Services / Sécurité,1.0
9286af8e61cb94f04193,206,90,1101,OFFRE_001101_f0b282e37709,Contrôleur du travail,Non précisé,Ngousso,Autre / Non classé,0.75
340d8b5317eee956c3d7,412,182,1102,OFFRE_001102_287952bf5c28,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
340d8b5317eee956c3d7,412,183,1103,OFFRE_001103_a88d24f6587b,Enseignant du Secondaire,Non précisé,Kribi,Éducation / Formation,0.875
a872b4975e7aeb22c040,207,92,1104,OFFRE_001104_73d77584b87c,Gestionnaire des ressources humaines,Non précisé,Yaoundé,Administration / RH,1.0
d0f7b6caba540fdebf41,208,92,1105,OFFRE_001105_5fc574ddbcd3,Scieur,Non précisé,Yaoundé (Ekoumdoum),Industrie / Maintenance,0.75
cf03f4912425c0ffef8b,206,90,1106,OFFRE_001106_f7c216adffa7,Agent d'entretien,Non précisé,Yaoundé (Ekoumdoum),Services / Sécurité,0.75
6f12895c03a824d752c5,207,92,1107,OFFRE_001107_405c22f7b167,Vendeur en magasin,Non précisé,Limbe / Buea,Commerce / Vente,0.75
