type,cosine
intra_CANDIDAT,0.08024764060974121
intra_CANDIDAT,0.2188040167093277
intra_CANDIDAT,0.3641439974308014
intra_CANDIDAT,0.12885309755802155
intra_CANDIDAT,0.18006281554698944
intra_CANDIDAT,0.12061873823404312
intra_CANDIDAT,0.14892274141311646
intra_CANDIDAT,0.31722500920295715
intra_CANDIDAT,0.3579598367214203
intra_CANDIDAT,0.14338992536067963
intra_CANDIDAT,0.16493698954582214
intra_CANDIDAT,0.18563993275165558
intra_CANDIDAT,0.3114525377750397
intra_CANDIDAT,0.20379653573036194
intra_CANDIDAT,0.3906427323818207
intra_CANDIDAT,0.3400518596172333
intra_CANDIDAT,0.21079225838184357
intra_CANDIDAT,0.11734206974506378
intra_CANDIDAT,0.2980583608150482
intra_CANDIDAT,0.64913010597229
intra_CANDIDAT,0.16977541148662567
intra_CANDIDAT,0.21326841413974762
intra_CANDIDAT,0.2172352820634842
intra_CANDIDAT,0.2062312215566635
intra_CANDIDAT,0.12531577050685883
intra_CANDIDAT,0.18097597360610962
intra_CANDIDAT,0.08646012097597122
intra_CANDIDAT,0.9190414547920227
intra_CANDIDAT,0.2513929605484009
intra_CANDIDAT,0.021690335124731064
intra_CANDIDAT,0.2682363986968994
intra_CANDIDAT,0.22252412140369415
intra_CANDIDAT,0.043201297521591187
intra_CANDIDAT,0.23233744502067566
intra_CANDIDAT,0.1059073954820633
intra_CANDIDAT,0.0014164537424221635
intra_CANDIDAT,0.18502701818943024
intra_CANDIDAT,0.1207747831940651
intra_CANDIDAT,0.19210222363471985
intra_CANDIDAT,0.21075426042079926
intra_CANDIDAT,0.1691567748785019
intra_CANDIDAT,0.2398453652858734
intra_CANDIDAT,0.25406429171562195
intra_CANDIDAT,0.04702771455049515
intra_CANDIDAT,0.348081111907959
intra_CANDIDAT,0.18048401176929474
intra_CANDIDAT,0.969372570514679
intra_CANDIDAT,0.20587624609470367
intra_CANDIDAT,0.08882531523704529
intra_CANDIDAT,0.23562251031398773
intra_CANDIDAT,0.4158540964126587
intra_CANDIDAT,0.18009591102600098
intra_CANDIDAT,0.1481604278087616
intra_CANDIDAT,0.15470170974731445
intra_CANDIDAT,0.14761148393154144
intra_CANDIDAT,0.3038123548030853
intra_CANDIDAT,0.22024279832839966
intra_CANDIDAT,0.10899416357278824
intra_CANDIDAT,0.1985209584236145
intra_CANDIDAT,0.19138535857200623
intra_CANDIDAT,0.25094521045684814
intra_CANDIDAT,0.24843332171440125
intra_CANDIDAT,0.6057983636856079
intra_CANDIDAT,0.1313835233449936
intra_CANDIDAT,0.21265847980976105
intra_CANDIDAT,-0.0538104847073555
intra_CANDIDAT,0.3552739918231964
intra_CANDIDAT,0.1858757585287094
intra_CANDIDAT,0.0629412829875946
intra_CANDIDAT,0.0764804482460022
intra_CANDIDAT,0.09476391226053238
intra_CANDIDAT,0.21522001922130585
intra_CANDIDAT,0.4080178141593933
intra_CANDIDAT,0.0018073588144034147
intra_CANDIDAT,0.263655424118042
intra_CANDIDAT,0.04968720301985741
intra_CANDIDAT,0.34615853428840637
intra_CANDIDAT,0.255566269159317
intra_CANDIDAT,0.23266692459583282
intra_CANDIDAT,0.21916741132736206
intra_CANDIDAT,0.3695075809955597
intra_CANDIDAT,0.08560315519571304
intra_CANDIDAT,0.17201703786849976
intra_CANDIDAT,0.33333903551101685
intra_CANDIDAT,0.21172039210796356
intra_CANDIDAT,0.08362657576799393
intra_CANDIDAT,0.00951767060905695
intra_CANDIDAT,0.4026033878326416
intra_CANDIDAT,0.2176041454076767
intra_CANDIDAT,0.2330724596977234
intra_CANDIDAT,0.2344224601984024
intra_CANDIDAT,0.17364716529846191
intra_CANDIDAT,0.19476936757564545
intra_CANDIDAT,0.13041603565216064
intra_CANDIDAT,0.16273459792137146
intra_CANDIDAT,0.22617720067501068
intra_CANDIDAT,0.148319274187088
intra_CANDIDAT,0.5728633403778076
intra_CANDIDAT,0.18652217090129852
intra_CANDIDAT,0.11099138855934143
