entity_kind,entity_id,label_fr,pc1,pc2
COMPETENCE,http://data.europa.eu/esco/skill/7655b81b-0fff-4c04-927a-25c6662d31a8,peindre des motifs décoratifs,-0.21743502492610295,-0.27345872281230904
COMPETENCE,http://data.europa.eu/esco/skill/07ebc888-0f3f-46e7-99d2-a7c7ebd7ffe3,logiciel de gestions des réservations,0.08247494943901762,-0.04187373817799503
COMPETENCE,http://data.europa.eu/esco/skill/56d51dce-23bc-4135-a0a3-07d77cc1c0fd,sélectionner des matériaux artistiques pour créer des œuvres d’art,-0.22941642646850433,-0.17892289460920152
COMPETENCE,http://data.europa.eu/esco/skill/9af252ce-bf4d-411b-8daa-beb91df4257d,marketing réseau,-0.07937872881430871,-0.2869581883733172
COMPETENCE,http://data.europa.eu/esco/skill/3cc1fa63-1b28-44df-a93c-d09b12389a2f,interagir verbalement en basque,-0.05321920019145966,-0.18246438656285419
COMPETENCE,http://data.europa.eu/esco/skill/9aba81c6-b5b3-4c32-ab93-4280c17179fc,gérer les relations avec des artistes,-0.1383256903667901,-0.3151480483204492
COMPETENCE,http://data.europa.eu/esco/skill/05a5f39f-e6c3-47b9-9824-f5d15e0bc885,procéder à l’épuration de mollusques et crustacés,-0.17054863535337944,-0.09777442102343328
COMPETENCE,http://data.europa.eu/esco/skill/360c095b-b086-4613-a909-c12469f50364,contrôler des feuilles de verre,-0.1669494794174623,-0.14339997345043848
COMPETENCE,http://data.europa.eu/esco/skill/e05b9e06-d298-4646-b762-acbd485a20e9,Pendjabi,-0.06312877484737875,-0.1449889496202352
COMPETENCE,http://data.europa.eu/esco/skill/a4346013-a967-4a58-a533-6b32ad1364c5,protection des données,-0.0019704432452622225,-0.2189326820666053
COMPETENCE,http://data.europa.eu/esco/skill/338dc4d9-e833-4084-82cd-7deba192390c,ingénierie de la coque des navires,-0.19626755127485293,0.11888929040307832
COMPETENCE,http://data.europa.eu/esco/skill/d66dfb6a-9963-4b4a-840d-ee5ab367167b,cire d’abeille,-0.2671682712618892,-0.08355843217805804
COMPETENCE,http://data.europa.eu/esco/skill/ab0bc977-8b71-48f7-bfcc-a8f92ec03e34,faire des recherches sur l’histoire d’une famille,-0.129880771801598,-0.14118916913992058
COMPETENCE,http://data.europa.eu/esco/skill/9b63d92b-5a3a-46b0-b2ba-c98b39ea5aaf,système de santé,-0.05132401010576625,0.004109698780101555
COMPETENCE,http://data.europa.eu/esco/skill/286e486c-a094-4715-8e5b-a2370b09a408,gérer des mesures correctives,0.02841596025207677,-0.04278314634368995
COMPETENCE,http://data.europa.eu/esco/skill/f81c9684-dc31-4883-9bee-42c7e02527db,modéliser un système électrique,-0.12002197241644737,-0.13321466066270987
COMPETENCE,http://data.europa.eu/esco/skill/e0701805-94ab-4c79-9624-39a7202cbe4f,calculer la dépréciation d’un bien,-0.16511408450111784,-0.14705568157825633
COMPETENCE,http://data.europa.eu/esco/skill/27bcdf34-aebd-413b-9c02-e8ac63558e6a,inspection sanitaire vétérinaire avant abattage,-0.019015363477247322,0.11184644757903706
COMPETENCE,http://data.europa.eu/esco/skill/3556c075-eee0-4549-b730-48ae70cb5af9,modes de financement,0.05432811954326524,-0.13664067466754334
COMPETENCE,http://data.europa.eu/esco/skill/b99ffdda-699d-4d55-b361-23036da33f1e,donner des conseils en matière de mesures de sécurité,0.008768819714387442,-0.13778199568118377
COMPETENCE,http://data.europa.eu/esco/skill/1f1cdba2-4887-45ef-9eb0-235e7f63fa8b,dessiner un schéma de câblage électrique,-0.07271729263396245,-0.03149272862930473
COMPETENCE,http://data.europa.eu/esco/skill/3010a749-02b7-4489-99a7-64f213691e9e,brocher des cahiers,-0.26092141672947783,-0.12573519826398025
COMPETENCE,http://data.europa.eu/esco/skill/5d74614d-32c8-4ca4-9818-6980e52424b1,planifier un test logiciel,0.105715117410828,-0.08182866677368365
COMPETENCE,http://data.europa.eu/esco/skill/f37dbb3c-dafc-4835-86d1-de9615626f9b,kazakh,-0.05047274141301535,-0.07492101556144591
COMPETENCE,http://data.europa.eu/esco/skill/eb44d926-143f-4921-8150-4e537434b904,enseigner les principes économiques,-0.07286809368390991,-0.10690547007420685
COMPETENCE,http://data.europa.eu/esco/skill/374062e6-29ce-4ccb-b492-9e82e0357176,communication interprofessionnelle dans le domaine psychosocial,0.13213276733074067,-0.13767255114146681
COMPETENCE,http://data.europa.eu/esco/skill/d04e4bde-05fa-499c-9237-1fe5e4560525,procédures des établissements d’enseignement secondaire,-0.026452018559675126,-0.01951188759017099
COMPETENCE,http://data.europa.eu/esco/skill/0efbd0a0-0272-445d-90a8-ebb2a9b5058b,comprendre le bosnique parlé,-0.010343992378977167,-0.1689842790707654
COMPETENCE,http://data.europa.eu/esco/skill/e2088cd0-b174-468a-adc0-921efdadb337,langue des signes,-0.04820388991004109,-0.32270380143601346
COMPETENCE,http://data.europa.eu/esco/skill/7f1a7abb-9208-48b7-8b84-2c1f283a50a0,routage d'appels,-0.13002237109434786,-0.21299745090477665
COMPETENCE,http://data.europa.eu/esco/skill/4b38ae9d-28a3-467f-a8bb-88ac4696d8cf,affections dentaires équines,-0.1816007176165272,-0.024097614588566404
COMPETENCE,http://data.europa.eu/esco/skill/ab10ec2c-8605-4cfe-a58b-fec1114a5584,psychosociologie,-0.0590446993250431,-0.2513677236280571
COMPETENCE,http://data.europa.eu/esco/skill/f8249dd0-c832-47d4-a9b5-0dad85d2bd16,superviser une production sonore,-0.12805432504436268,-0.21407273350208994
COMPETENCE,http://data.europa.eu/esco/skill/ee2cf42a-0664-4b53-aaf9-f4fbe55bd37a,prévoir les conditions météorologiques,-0.15916542833980482,-0.12823037316258046
COMPETENCE,http://data.europa.eu/esco/skill/607f81ad-93c3-4c62-aa8b-0f8756d90a04,appliquer les procédures de l'armée de l'air,-0.1236378163812384,-0.10639295558597396
COMPETENCE,http://data.europa.eu/esco/skill/dae7b6eb-dea0-4298-9554-d951656e9389,concevoir des espaces ouverts,0.029079554065409366,-0.2687132331100793
COMPETENCE,http://data.europa.eu/esco/skill/32f20d0e-d127-4901-a971-a53e26dfef14,conseiller des clients sur la domotique,-0.025251104106959785,-0.25906694484606985
COMPETENCE,http://data.europa.eu/esco/skill/e2b0d44f-df0f-47a7-882a-f8d7ffd40e60,vendre des fleurs,-0.2489781668131803,-0.13411701760611716
COMPETENCE,http://data.europa.eu/esco/skill/f13cae48-a480-44d3-b692-0e77c4dbb519,installer un fourneau de chauffage,-0.28848666826009145,-0.04876556495682033
COMPETENCE,http://data.europa.eu/esco/skill/ac6e266a-5362-4690-8937-b71a2d9311d1,effectuer la réparation de motos,-0.1967112827230693,-0.06436648303890352
COMPETENCE,http://data.europa.eu/esco/skill/575f79e8-8500-4ddf-91ec-5e6de73d35a3,composants mécaniques des véhicules,-0.1580988423961871,-0.10575061683691384
COMPETENCE,http://data.europa.eu/esco/skill/468e27bb-d5fa-4062-9d22-97e0d7546717,administrer des produits anesthésiants à des patients,-0.07745969053167628,-0.07176759910914501
COMPETENCE,http://data.europa.eu/esco/skill/8899ee6c-7df4-41dd-9dc5-36be940864ee,coordonner les activités de transport à l'exportation,-0.2531222906931483,-0.13641114215262895
COMPETENCE,http://data.europa.eu/esco/skill/c2ff1e5f-77ba-4527-bd88-dc7e5d67e2b9,s’assurer que les véhicules sont dotés d’équipements d’accessibilité,-0.13725000557516395,-0.0812980746146668
COMPETENCE,http://data.europa.eu/esco/skill/b091d04a-bb5d-4998-afc9-d71e6c96fb80,engins de construction destinés à la manutention de matériaux de construction,-0.21990158085009745,-0.1292943821982946
COMPETENCE,http://data.europa.eu/esco/skill/a571791c-50aa-40d1-ba82-b3f1f4185426,surveiller les activités d’un évènement,-0.12683718081328582,-0.3228896809323199
COMPETENCE,http://data.europa.eu/esco/skill/382c11ed-20d5-4ae7-b60e-15fec527fa6c,appliquer des techniques d’analyse statistique,0.11310394263144191,0.07131918805482529
COMPETENCE,http://data.europa.eu/esco/skill/d5a59ca8-2e91-472e-8571-d12ce4478679,méthode de gestion de projets procédurale,-0.031117798528902722,-0.13862372217176505
COMPETENCE,http://data.europa.eu/esco/skill/f5db895c-533b-421b-8e7a-0ea39aadf3e5,pièces d’horlogerie,-0.32143101635246213,-0.19587364919592323
COMPETENCE,http://data.europa.eu/esco/skill/0d254d2f-f6c7-49ac-be0d-a2651c222f7a,métaux précieux,-0.05849717832816295,-0.1944193704660162
COMPETENCE,http://data.europa.eu/esco/skill/e67ca3fb-2d77-4741-a759-fc11110f869e,laver des bicyclettes,-0.23444905328716031,-0.19012086289837382
COMPETENCE,http://data.europa.eu/esco/skill/2ce49caf-8d84-4aa1-b0be-5d4d8de0532a,décharger des fournitures,-0.056295200745732125,-0.07051589744045703
COMPETENCE,http://data.europa.eu/esco/skill/2d64f29c-a50a-43fa-917b-448bed81ae85,déterminer le sexe d’un animal,-0.10027990718481275,-0.21077664672334215
COMPETENCE,http://data.europa.eu/esco/skill/4adb861b-3ad8-4f0d-9343-decf59748d56,faire preuve d'une attitude professionnelle vis-à-vis de clients,0.19034902773597784,-0.3126236481600141
COMPETENCE,http://data.europa.eu/esco/skill/f143bbc9-cc9d-4629-87d5-4d747838ddb3,stratégies de gestion des cas d’agression sexuelle,-0.18710735275028137,-0.13029153894195275
COMPETENCE,http://data.europa.eu/esco/skill/558337fa-2e6a-4733-ba02-3bc00a7ca26e,mécanismes de verrouillage,-0.2582789945435264,-0.05608261821203269
COMPETENCE,http://data.europa.eu/esco/skill/f90d4810-8bac-4e5e-b870-3e35a4138ff7,assumer ses responsabilités,0.1766457571208237,-0.18702964119912102
COMPETENCE,http://data.europa.eu/esco/skill/73b4cc3b-3827-4c54-ac54-d912e5cdae21,types de tissus,-0.18712506615201965,-0.07007835793991661
COMPETENCE,http://data.europa.eu/esco/skill/badbd33c-3da8-43ae-a504-de388b988f4a,nanomatériaux,-0.17862610044865135,-0.025934076693829435
COMPETENCE,http://data.europa.eu/esco/skill/68117f21-c66a-4769-87b0-586fe17f9ab5,mesurer des feuilles de papier,-0.296462136661227,-0.08838038235797131
COMPETENCE,http://data.europa.eu/esco/skill/0e355580-bd4a-465a-8058-92984623070e,travailler en extérieur,-0.34002313315632177,-0.2203803031924192
COMPETENCE,http://data.europa.eu/esco/skill/69bece91-c806-42ad-bde4-db28c7f8fc4b,systèmes mécaniques,-0.14621247999312384,-0.0722534882861222
COMPETENCE,http://data.europa.eu/esco/skill/ef6cb992-07d1-435b-a150-45d92228db1e,installer des équipements sanitaires,-0.13210563234657252,-0.10398341286059642
COMPETENCE,http://data.europa.eu/esco/skill/06a4004d-ee47-44ff-ae2f-a038ba0c0256,réaliser une étude de faisabilité sur l’énergie produite par des petites éoliennes,-0.28762717188669173,0.012284674780329423
COMPETENCE,http://data.europa.eu/esco/skill/d4c4df36-5f61-4677-afa4-82d9e93c657b,négocier la vente de produits de base,-0.20890269571894238,-0.21098222782320628
COMPETENCE,http://data.europa.eu/esco/skill/47e349cb-b0a8-4877-b368-c30a2ee4668b,gemmes,-0.2613195017586319,-0.12619276722667722
COMPETENCE,http://data.europa.eu/esco/skill/2af29864-c941-40a5-ae7b-2b6c4b92c0d7,reconnaissance vocale,0.02488557723047575,-0.13360212793541337
COMPETENCE,http://data.europa.eu/esco/skill/c1750417-79c3-442d-844f-50d65fb812e9,photographie radiologique,-0.1040094141743774,-0.04866304746630544
COMPETENCE,http://data.europa.eu/esco/skill/c07a22bb-565e-4eb6-bb1e-a333b4297946,évaluer des séances de thérapie artistique,-0.21059253923752136,-0.20152112415876405
COMPETENCE,http://data.europa.eu/esco/skill/bb127774-3166-4541-ad4c-cc3070fd93c5,gérer les retours,-0.05644004477975439,-0.30449008831024316
COMPETENCE,http://data.europa.eu/esco/skill/cf6d564c-6d88-44f6-bdaa-8e134f9c7b9f,installer des détecteurs sur une voie ferrée,-0.1323372592844313,-0.021369340720251415
COMPETENCE,http://data.europa.eu/esco/skill/ffc1e455-ced2-4e67-bdb3-1c50f9683859,Capture One,0.06032703060103978,-0.08308498792184657
COMPETENCE,http://data.europa.eu/esco/skill/bc07c4cf-0449-4bc3-ac51-eadac814383e,effectuer des opérations d’entretien liées au carburant d’avions,-0.22949533926138457,-0.053658506867434334
COMPETENCE,http://data.europa.eu/esco/skill/42c3ffa5-d6a9-4a57-942a-6b79f0bbfcd7,préparer des rapports de solvabilité,0.03852944977226022,-0.10738922580141239
COMPETENCE,http://data.europa.eu/esco/skill/de5c97d3-ad28-49e8-bc97-fa5c7521d6f2,tisser des liens avec les jeunes,-0.14442354395541807,-0.3208774928451777
COMPETENCE,http://data.europa.eu/esco/skill/51e53aff-6f8a-42ca-9cb9-47335130f4d7,physiologie humaine,-0.16875134978639408,-0.008248802819043985
COMPETENCE,http://data.europa.eu/esco/skill/2aed5d29-15c3-44ba-bb5c-80750a815b3c,suivre les commandes des clients,-0.10575120116424089,-0.28101091696167374
COMPETENCE,http://data.europa.eu/esco/skill/f5426502-4264-4c0d-a24d-9f760cc24683,analyser des céréales broyées,-0.12645483208754008,-0.11040337719012883
COMPETENCE,http://data.europa.eu/esco/skill/940a70fa-7c58-423b-8d03-34920b59f0f7,gérer des processus,-0.07760702899476934,-0.29555088150875913
COMPETENCE,http://data.europa.eu/esco/skill/96d901a6-c931-4e8d-b685-a47e1deaaa1b,définir des besoins en énergie,-0.21008561680273527,-0.09180953876637304
COMPETENCE,http://data.europa.eu/esco/skill/734d2bf1-c905-46ff-8dba-91a113872033,législation sur le nucléaire,-0.03852789476439256,0.07533032720819133
COMPETENCE,http://data.europa.eu/esco/skill/8c5d42a6-a3a3-4d77-b704-4a92030f941f,installer des étaiements,-0.16895925067842202,-0.16481696151463165
COMPETENCE,http://data.europa.eu/esco/skill/03598f35-15f1-41fa-bd8a-313e74523307,utiliser des équipements de joaillerie,-0.12489074848390193,-0.079589867973487
COMPETENCE,http://data.europa.eu/esco/skill/599c3e57-1874-45e8-a83c-8ca2171b5e82,superviser l’apprentissage d’une langue parlée,-0.12629357400240954,-0.2385437901149719
COMPETENCE,http://data.europa.eu/esco/skill/6377cf07-2b3c-432f-9ba5-0db9698b5fa2,assembler des pièces de bijoux,-0.22674095129724647,-0.13548375385165626
COMPETENCE,http://data.europa.eu/esco/skill/0568517d-3d5f-470f-ac29-0b6509dd85b8,restaurer la sellerie de voitures de collection,-0.26096887953627657,-0.25637972829680444
COMPETENCE,http://data.europa.eu/esco/skill/d965ae65-5297-4cfb-94c7-a7003cae8cc2,transférer un vernis,-0.19407230918291654,-0.13908126991973085
COMPETENCE,http://data.europa.eu/esco/skill/cbe9ad5c-8b21-4765-bbd8-775ab9bca9de,participer à des programmes scolaires sur les bibliothèques,0.1019320622063394,-0.026774883716834674
COMPETENCE,http://data.europa.eu/esco/skill/51d094d1-dcd6-4d83-a478-d1e299321f67,réaliser une stimulation magnétique transcrânienne,-0.10655729907798389,0.05843917516938961
COMPETENCE,http://data.europa.eu/esco/skill/eecbbdd5-5c07-41a4-9486-c0373de7fbab,mener des recherches sur la faune,-0.22152003071917029,-0.20143163364662414
COMPETENCE,http://data.europa.eu/esco/skill/5c5dae25-f511-4bdd-bbd4-572ab3e6e962,donner des conseils sur les dossiers médicaux,-0.029390652219888083,-0.049839093449433707
COMPETENCE,http://data.europa.eu/esco/skill/ed3d1616-58bf-4ef2-8c00-d902168780e5,assister à une vente aux enchères de véhicules,-0.2947897053050662,-0.1867467445791112
COMPETENCE,http://data.europa.eu/esco/skill/7905835c-da6f-4162-8040-7c9aabc2f2d3,faire prêter serment,0.00757448122101289,-0.23692733575850283
COMPETENCE,http://data.europa.eu/esco/skill/3398504d-9137-4a38-a91c-b37416eba276,exigences de sécurité des marchandises transportées par canalisations,-0.15974518624096962,0.018453929165385827
COMPETENCE,http://data.europa.eu/esco/skill/ff662ffe-d8c8-420e-9931-4acc311261fd,préparer de la soude,-0.06866460334843291,-0.19002805171843482
COMPETENCE,http://data.europa.eu/esco/skill/58287dcf-66a1-4023-b35b-b859242162aa,travailler dans une équipe de restauration,-0.26080055421209647,-0.2458701906451882
COMPETENCE,http://data.europa.eu/esco/skill/f66b2fc3-2952-41e5-89bf-a9157ea29420,assurer le respect de la législation environnementale dans la production alimentaire,-0.1216168701357819,-0.051687766471166845
COMPETENCE,http://data.europa.eu/esco/skill/ddb8588c-7b89-4f38-ab5b-0d3e60b8c34d,appliquer une thérapie systémique,-0.15733042200735517,-0.21196337545482583
COMPETENCE,http://data.europa.eu/esco/skill/b79955b0-8ca8-4a9f-8134-41c06cdbc234,garantir le respect de la réglementation en matière d’aviation civile,-0.048897454877551635,-0.093968523175095
COMPETENCE,http://data.europa.eu/esco/skill/6dc2dfac-3e21-44dd-a71c-9a1c8fe2514c,prendre des décisions opérationnelles indépendantes,0.08169948924684246,-0.10128100791397947
COMPETENCE,http://data.europa.eu/esco/skill/3ab7c355-94f2-4b07-ab1b-4dcb29745b0e,types d’instruments optiques,-0.06215449934543359,-0.02063740324745825
COMPETENCE,http://data.europa.eu/esco/skill/dff0087d-25e4-40bf-979e-32fdf2445438,élaborer des stratégies de réduction des déchets alimentaires,0.07980748276194323,-0.1001975865997209
COMPETENCE,http://data.europa.eu/esco/skill/e066455a-3c92-45a8-ad35-91d4c70edf0b,enseigner les procédures au personnel navigant,-0.03675056546336284,-0.10738142897825581
COMPETENCE,http://data.europa.eu/esco/skill/f191c306-f0eb-4cb8-82fb-3331adbbc6f1,adapter des plans de distribution d’énergie,-0.2165652940121983,-0.04931873572675098
COMPETENCE,http://data.europa.eu/esco/skill/256203c5-80f6-4467-81fc-431058741fcf,vendre du poisson et des fruits de mer,-0.28053604204298466,-0.15997794881323052
COMPETENCE,http://data.europa.eu/esco/skill/5cd95955-9634-4068-b64f-d5d127e19aea,acheter des armes de scène,-0.055766457426553354,-0.3280436063720214
COMPETENCE,http://data.europa.eu/esco/skill/e8099ae4-3443-4395-9f9a-002a65905abf,types de presse écrite,-0.1743838460727845,-0.19250083987404987
COMPETENCE,http://data.europa.eu/esco/skill/b2f9eb81-eda4-49a9-8453-3ba345da2d98,transformer en objet animé,-0.04661372769219155,-0.18534177442479643
COMPETENCE,http://data.europa.eu/esco/skill/4039158b-2e58-484a-8771-ad215e065c12,communiquer pendant le spectacle,-0.04292226640495847,-0.33012506982072753
COMPETENCE,http://data.europa.eu/esco/skill/73dafc95-adf1-4699-b996-79235c588b1e,hindouisme,-0.15404058863684192,-0.20107553599818015
COMPETENCE,http://data.europa.eu/esco/skill/3fcc2323-b90f-4eeb-9640-0f8742034117,examiner des animaux,-0.16685911762473313,-0.1458491960659303
COMPETENCE,http://data.europa.eu/esco/skill/945b8655-5577-4c3a-946a-842d4527afa8,traitement numérique d’images,-0.10084988025435343,-0.23742365418917857
COMPETENCE,http://data.europa.eu/esco/skill/d31fab87-2a7d-485c-b699-2901ca294b15,utiliser la programmation fonctionnelle,0.13206706117938932,0.06516921858377374
COMPETENCE,http://data.europa.eu/esco/skill/f18822b9-bc6b-4343-aa5a-f756cd4bf9dc,pédo-psychologie,-0.08768369614173566,-0.1001793354657348
COMPETENCE,http://data.europa.eu/esco/skill/b1fd9eda-3d2e-48ef-9c1d-0ba318e3c7e6,superviser des travaux,-0.05823469676937102,-0.16561442345982455
COMPETENCE,http://data.europa.eu/esco/skill/74be20a7-fcfe-4715-bb62-8937a547a982,techniques d'interprétation dramatique,0.012025191110840086,-0.20349433118281865
COMPETENCE,http://data.europa.eu/esco/skill/7f70572d-f0c1-4039-9954-b57dc69981f6,se tenir au courant d’innovations dans divers secteurs économiques,0.10254886918515273,-0.12419568517621098
